Codigo;Nome;Descrição;unidade_medida;estoque_atual;estoque_minimo
6035;"CHAPA PEGADA LATERAL #3/16"" (021107126)";CHAPAS;UN;0;0
6036;"ORELHA DA PEGADA LATERAL #3/16"" (021107127)";ORELHAS;UN;0;0
6037;"MÃO FRANCESA DO BATENTE #3/16"" (021107128)";MÃO FRANCESA;UN;0;0
6038;"CHAPA DE REG. DA ARTICULAÇÃO #5/16"" (021107129)";CHAPAS;UN;0;0
6039;"CHAPA DA ARTICULAÇÃO DO BRAÇO #5/16"" (021107130)";CHAPAS;UN;0;0
6040;"CHAPA TRASEIRA DA PLATAFORMA #1/4"" (021107151)";CHAPAS;UN;0;0
6041;"CHAPA BASE ARTICULAÇÃO DO LEG #1/4"" (021107152)";CHAPAS;UN;0;0
6042;EIXO 260MM PLATAFORMA (021107153);USINADOS;UN;0;0
6043;EIXO 158MM (021107154);USINADOS;UN;0;0
6046;BUCHA ESTICADOR DO CABO (021107156);USINADOS;UN;0;0
6047;CALÇO 40MM DO BRAÇO (021107155);USINADOS;UN;0;0
6048;KIT DEGRAUS COMPLETO DA ESCADA;CONJUNTOS E SUBCONJUNTOS;UN;0;0
6078;CAR. MULTISTATION M2 C/ FURO (021107167);CHAPAS;UN;0;0
6079;CAR. MULTISTATION M2 S/ FURO (021108734);CHAPAS;UN;0;0
6091;FUNDO LATERAL MEGA TR. #2MM (021107177);CHAPAS;UN;0;0
6095;"CHAPA DO ESTOFADO 650MM FURADO #1/4"" (021104952)";CHAPAS;UN;0;0
6096;"CHAPA DO ESTOFADO 560MM #3/16"" (021105138)";CHAPAS;UN;0;0
6103;CALÇO DE ROLDANA 30MM (021105136);USINADOS;UN;0;0
6118;BARRA ROSCADA DO BATENTE (021106939);USINADOS;UN;0;0
6127;"ORELHA DA RODA DO ELIPTICO #3/16"" (021107190)";CHAPAS;UN;0;0
6169;EIXO TRAVA DA PEGADA (021107317);USINADOS;UN;0;0
6177;CHAPA SUPORTE DO MICRO #2MM (021106765);CHAPAS;UN;0;0
6190;"TAMPA INTERNA DO BATENTE #1/8"" (021107254)";CHAPAS;UN;0;0
6193;CHAPA DE INOX DISCO M2 #INOX 2,00 (021107257);CHAPAS;UN;0;0
6194;CHAPA DE INOX REG. DO ENCOSTO #INOX 2,00 (021107258);CHAPAS;UN;0;0
6195;CHAPA DE INOX MT 01 #INOX 2,00 (021107259);CHAPAS;UN;0;0
6204;"TRAVA CHAPA TRIANGULO #3/16"" (021107267)";CHAPAS;UN;0;0
6205;"MÃO FRANCESA CH. TRIANGULO #3/16"" (021107266)";MÃO FRANCESA;UN;0;0
6206;TRAVA SUPERIOR DOS GANCHOS (021107268);TUBOS;UN;0;0
6207;"TRAVA INFERIOR DOS GANCHOS Ø1 1/2""x#2,00 (UN) (021107269)";TUBOS;UN;0;0
6209;"CORRIMÃO SUPERIOR Ø1 1/2""x#2,00 1965MM (ESQUERDO)";TUBOS;UN;0;0
6211;"MÃO FRANCESA PANTURRILHA ANILHADA #3/16"" (021107271)";MÃO FRANCESA;UN;0;0
6212;CORRIMÃO SUPERIOR FISIO COMPLETO (PAR);CONJUNTOS E SUBCONJUNTOS;UN;0;0
6214;BATENTE DE SEGURANÇA (021107001);USINADOS;UN;0;0
6227;"ORELHA 75mm #1/4"" (021107293)";ORELHAS;UN;0;0
6230;"APOIO CHAPA ESTOFADO #1/4"" (021107296)";CHAPAS;UN;0;0
6231;BUCHA SUPORTE EIXO DIANT. X-3 GT (021107301);USINADOS;UN;0;0
6232;"CH. DE FIXAÇÃO DA COLUNA X-3 GT #3/16"" (021107281)";CHAPAS;UN;0;0
6233;"CH. INFERIOR COLUNA X-3 GT #3/16"" (021107279)";CHAPAS;UN;0;0
6239;COLUNA DA X-3 GT (PAR);QUADRO;UN;0;0
6252;FLAUTA 398MM BOCA DE LOBO FRON. (10 FUROS) 021107321;TUBOS;UN;0;0
6253;FLAUTA 402MM INOX COM BC DE LOBO LATERAL (10 FUROS) - 021107322;TUBOS;UN;0;0
6256;BUCHA PP DA TRAVA 88mm (021107327);USINADOS;UN;0;0
6258;KIT MONTAGEM FINAL BRAÇOS DA ESCADA FISIO (SE01);CONJUNTOS E SUBCONJUNTOS;UN;0;0
6259;ORELHA PLATAFORMA MULTISTATION M1 (021107333);ORELHAS;UN;0;0
6265;PEGADA REGULÁVEL ESCADA FISIO (021106212);CONJUNTOS E SUBCONJUNTOS;UN;0;0
6266;"ORELHA DA ABRACADEIRA 3/16"" (021107335)";CHAPAS;UN;0;0
6275;RODA DO PÉ DE VELA COM CORREIA USINADA - POLIA BIKE-480-(021107351) ;USINADOS;UN;0;0
6276;"PAINEL COMPLETO SIMULADOR DE ESCADA C/DISPLAY 10"" (SE01)";CONJUNTOS E SUBCONJUNTOS;UN;0;0
6278;RODA C/ CUBO CORREIA LF-480 USINADA (021107354);USINADOS;UN;0;0
6282;PAINEL COMPLETO X-6 C/DISPLAY;CONJUNTOS E SUBCONJUNTOS;UN;0;0
6300;"MÃO FRANCESA ESCADA ENCAIXE COM REBAIXO #1/4"" (021107356) ";CHAPAS;UN;0;0
6301;"CONEXAO ENCAIXE TUBO ESCADA #1/4"" (021107365) ";CHAPAS;UN;0;0
6302;"ORELHA DOBRADA ESCADA #1/4"" (021107355)";CHAPAS;UN;0;0
6303;CONEXÃO LATERIAIS SIM. ESCADA (021107357);USINADOS;UN;0;0
6304;"CH. APOIO DO ARCO 3/16"" (021107367)";CHAPAS;UN;0;0
6305;"CH. CALANDRADA EXTENSOR M1 #1/8"" (021107368)";CHAPAS;UN;0;0
6307;BUCHA DOBRADIÇA DA PEGADA (021107315);USINADOS;UN;0;0
6311;TUBO ABRAÇADEIRA PEGADA (021107314);USINADOS;UN;0;0
6312;TUBO PEGADA REGULÁVEL (021107313);USINADOS;UN;0;0
6313;SUPORTE DA CARENAGEM 1290MM #1,2MM (021107391);CHAPAS;UN;0;0
6314;SUPORTE DA CARENAGEM 500MM #1,2MM (021107392);CHAPAS;UN;0;0
6315;SUPORTE DA CARENAGEM 400MM #1,2MM (021107393);CHAPAS;UN;0;0
6316;TRAVA SUPERIOR DAS TORRES (021106204);TUBOS;UN;0;0
6317;RODA C/ CUBO CORREIA LF-480 USINADA MONTADA;CONJUNTOS E SUBCONJUNTOS;UN;0;0
6323;EIXO TRASEIRO SUP. ANT. ENF. (021107435);USINADOS;UN;0;0
6325;BUCHA DO PISANTE SUP. ANT. ENF. (021107430);USINADOS;UN;0;0
6326;BUCHA ARTICULAÇÃO 80mm (021107431);USINADOS;UN;0;0
6328;BUCHA SISTEMA DE AMORTECIMENTO (021107432);USINADOS;UN;0;0
6329;EIXO PARA ACIONAR O PEDAL (021107434);USINADOS;UN;0;0
6330;EIXO DIANTEIRO SUP. ANT. INF. (021107433);USINADOS;UN;0;0
6331;"CH. CONEXÃO BANCO E TORRE 3/16"" (021107376)";CHAPAS;UN;0;0
6332;CH.CONEXÃO TORRE E BANCO (021107402);CHAPAS;UN;0;0
6333;"BASE DO AMORTECEDOR SUP. ANT. ENF #1/4"" (021107401)";CHAPAS;UN;0;0
6334;"ORELHA ESTOFADO 3/16"" (021107400)";ORELHAS;UN;0;0
6335;"APOIO DO PISANTE SUP. ANTI ENF. 3/16"" (021107377)";CHAPAS;UN;0;0
6336;SUPORTE PISANTE DE BORRACHA (021107378);CHAPAS;UN;0;0
6337;"CH. EM L CONEXÃO SUP. ANTI ENF. 1/4"" (021107380)";CHAPAS;UN;0;0
6338;"CH.CALANDRADA DA TRAVA 1/8"" (021107381)";CHAPAS;UN;0;0
6339;"CH. LIMITADOR PUXE 3/16"" (021107383)";CHAPAS;UN;0;0
6340;"CH. EM U DO PIT SUP. ANT. ENF. 3/16"" (021107388)";CHAPAS;UN;0;0
6341;"CH. APOIO CALANDRADA SUP. ANT. ENF. 3/16"" (021107389)";CHAPAS;UN;0;0
6342;"BASE COM RASGO SUP. ANT. ENF. #1/4"" (021107390) ";CHAPAS;UN;0;0
6343;"CH. APOIO DO U SUP ANT. ENF. 3/16"" (021107394)";CHAPAS;UN;0;0
6344;"ORELHA BASE ARTICULAÇÃO 3/16"" (021107395)";ORELHAS;UN;0;0
6345;"ORELHA PARA MOLA SUP ANT. ENF.  3/16"" (021107396)";ORELHAS;UN;0;0
6346;"BASE DA ORELHA DA ARTICULÇÃO #1/4"" (021107397)";CHAPAS;UN;0;0
6347;"BASE MENOR DA ORELHA DA ARTICULÇÃO #1/4"" (021107398)";CHAPAS;UN;0;0
6348;"CH. DO ESTICADOR SUP. ANT. EST #3/16"" (021107452)";CHAPAS;UN;0;0
6349;"CH. ARTICULAÇÃO TRASEIRA SUP. ANT. ENF.  #1/4"" (021107399)";CHAPAS;UN;0;0
6361;BUCHA CHAPA ELEVAÇÃO (021107467);USINADOS;UN;0;0
6368;"CHAPA TRASEIRA DA BASE #3/16"" (021107469)";CHAPAS;UN;0;0
6369;"CHAPA TRAVA ELEV. REAB. #1/4"" (021107420)";CHAPAS;UN;0;0
6370;CONJUNTO DO PÉ DE VELA LF-200 (2021) (021102428/021108061);CONJUNTOS E SUBCONJUNTOS;UN;0;0
6373;"CH. BASE ARTICULAÇÃO HACK #5/16"" (021107483) ";CHAPAS;UN;0;0
6389;EIXO ARTICULAÇÃO ABDOMINAL (021107494);USINADOS;UN;0;0
6401;BUCHA ARTICULAÇÃO DO CORRIMÃO (021107495);USINADOS;UN;0;0
6402;BUCHA EMENDA DO PESCOÇO (021107496);USINADOS;UN;0;0
6403;BUCHA SUPORTE EIXO DIANTEIRO REAB. (021107497);USINADOS;UN;0;0
6408;EIXO DO HACK 150mm  (021107527);USINADOS;UN;0;0
6408;EIXO DO HACK 150mm  (021107527);USINADOS;UN;0;0
6410;EIXO DIANTEIRO ESTEIRA REAB. (021107460);USINADOS;UN;0;0
6412;EIXO TRASEIRO ESTEIRA REAB. (021107459);USINADOS;UN;0;0
6413;BUCHA DA ELEVAÇÃO REAB. (021107462);USINADOS;UN;0;0
6414;ROLETE DIANT. ESTEIRA REAB. (021107457);USINADOS;UN;0;0
6416;ROLETE TRASEIRO ESTEIRA REAB. (021107458);USINADOS;UN;0;0
6424;"CH. PUXADA 2X1 #3/16"" (021107532)";CHAPAS;UN;0;0
6432;CH. EST. APOIO DE BRAÇO UNILATERAL (021107514);CHAPAS;UN;0;0
6433;CH. EM U ARTICULAÇÃO FLEXOR UNILATERAL #1/4 (021107442);CHAPAS;UN;0;0
6435;"CH. BASE DA ARTICULAÇÃO #3/16"" (021107501)";CHAPAS;UN;0;0
6436;CH. ENCOSTO DE COXA 420X150 #3/16 (021107530);CHAPAS;UN;0;0
6440;CHAPA FRONTAL DA PEDALEIRA #1,2MM (021107550);CHAPAS;UN;0;0
6441;CHAPA FUNDO DA PEDALEIRA #1,2MM (021107551);CHAPAS;UN;0;0
6442;CHAPA LATERAL DA PEDALEIRA #1,2MM (021107552);CHAPAS;UN;0;0
6456;EIXO DE REGULAGEM SUPINO ANT. ENF. (021107556);USINADOS;UN;0;0
6461;SUPORTE PEDALEIRA ESTEIRA N8;CONJUNTOS E SUBCONJUNTOS;UN;0;0
6470;SUPORTE DE LUBRIFICAÇÃO DA ESTEIRA X-6;CONJUNTOS E SUBCONJUNTOS;UN;0;0
6471;CH. DO VISOR ESCADA LED #AL. LISO (021107347);CHAPAS;UN;0;0
6472;CH. DO TECLADO ESCADA LED #AL. LISO (021107348);CHAPAS;UN;0;0
6473;CH. DO TECLADO X-6 LED #AL. LISO (021107349);CHAPAS;UN;0;0
6474;CH. DO VISOR X-6 LED #AL. LISO (021107350);CHAPAS;UN;0;0
6485;POLIA DO MOTOR ESTEIRA REAB. (021107576);USINADOS;UN;0;0
6495;"TOP DA TRAVA HACK LOMBAR 3/16"" (021107571)";CHAPAS;UN;0;0
6496;"CH. SEGUNDA TRAVA HACK LOMBAR 3/16"" (021107570)";CHAPAS;UN;0;0
6498;"CH. CONEXÃO HACK LOMBAR #1/4"" (021107565) ";CHAPAS;UN;0;0
6506;"CHAPA REGULAGEM HACK LOMBAR #1/4"" (021107592) ";CHAPAS;UN;0;0
6507;"CHAPA APOIO DO PISANTE HACK LOMBAR #3/16"" (021107593)  ";CHAPAS;UN;0;0
6521;ROLETE DIANTEIRO COMPLETO ESTEIRA FISIO;CONJUNTOS E SUBCONJUNTOS;UN;0;0
6522;ROLETE TRASEIRO COMPLETO ESTEIRA FISIO;CONJUNTOS E SUBCONJUNTOS;UN;0;0
6524;PAINEL COMPLETO ESTEIRA FISIOTERAPIA N8;CONJUNTOS E SUBCONJUNTOS;UN;0;0
6525;CH. DO TECLADO ESTEIRA REAB. #AL. LISO (021107589);CHAPAS;UN;0;0
6526;CH. DO VISOR ESTEIRA REAB. #AL. LISO (021107588);CHAPAS;UN;0;0
6527;FLAUTA QUADRADA 300MM BOCA DE LOBO INOX (021107612);TUBOS;UN;0;0
6528;TAPETE PISANTE LION 20CMX15CM MONTADO;CHAPAS;UN;0;0
6531;"CHAPA APOIO DO PAINEL X-3 GT 3/16"" (021107613)";CHAPAS;UN;0;0
6534;TUBO ABRAÇADEIRA MENOR (021107617);TUBOS;UN;0;0
6537;"CH. DE REGULAGEM #3/16"" (021107619)  ";CHAPAS;UN;0;0
6538;"ORELHA DE REGULAGEM #3/16"" (021107620) ";ORELHAS;UN;0;0
6541;PAINEL COMPLETO X-3 GT;CONJUNTOS E SUBCONJUNTOS;UN;0;0
6542;CH. DE FIX. DO VISOR X-3 GT #AL. LISO (021107616);CHAPAS;UN;0;0
6547;BUCHA CALCO MAIOR (021107456);USINADOS;UN;0;0
6548;BUCHA CALCO MENOR (021107455);USINADOS;UN;0;0
6550;BUCHA GRAVITON IRIDIUM (021107635) ;USINADOS;UN;0;0
6552;BUCHA GRAVITON LF-R (021107633)  ;USINADOS;UN;0;0
6555;CHAPA INOX REGULAGEM SUPINO #INOX 2,00 (021107630);CHAPAS;UN;0;0
6557;"MÃO FRANCESA BICEPS UNILATERAL #1/4"" (021107604) ";MÃO FRANCESA;UN;0;0
6561;"MAO FRANCESA BRAÇO ARTICULADO #1/4"" (021107625) ";MÃO FRANCESA;UN;0;0
6562;"CH. CONEXÃO APOIO CENTRAL #1/4"" (021107611)  ";CHAPAS;UN;0;0
6564;"CH. BATENTE DA PEGADA DIR. #3/16"" (021107628) ";CHAPAS;UN;0;0
6565;"MAO FRANCESA APOIO ASSENTO #3/16"" (021107631)  ";MÃO FRANCESA;UN;0;0
6567;EIXO DA CHAPA DO FREIO (021107637) ;USINADOS;UN;0;0
6581;EIXO DO BRAÇO 148MM (021107638);USINADOS;UN;0;0
6583;"ORELHA DOBRADA EM L DIREITA #1/4"" (021107639)";ORELHAS;UN;0;0
6585;BUCHA SUPORTE DE ANILHAS BICEPS UNILATERAL (021107605);USINADOS;UN;0;0
6586;"ORELHA DA BASE ESTOFADO CH.3/16"" (021107641)";ORELHAS;UN;0;0
6590;CHAPA 100x40x#2,00 (021104244) ;CHAPAS;UN;0;0
6596;"ORELHA DE ART. HACK/LEG #5/16"" (021107652)";ORELHAS;UN;0;0
6597;EIXO 114MM (021107653);USINADOS;UN;0;0
6606;FLAUTA 550MM INOX 16 FUROS (021107654);TUBOS;UN;0;0
6610;"ORELHA ARTICULAÇÃO BATENTE 3/16"" (021107681)";ORELHAS;UN;0;0
6612;"CH. ENCOSTO LOMBAR #3/16"" (021107674)";CHAPAS;UN;0;0
6614;"GANCHEIRA DO BATENTE DE DESCANÇO #3/16"" (021107671) ";CHAPAS;UN;0;0
6615;"ORELHA DO GUIA ARTICULADO #3/16"" (021107670) ";ORELHAS;UN;0;0
6616;"MÃO FRANCESA PLATAFORMA #1/4"" (021107672)";MÃO FRANCESA;UN;0;0
6617;"MÃO FRANCESA DO ENCOSTO #1/4"" (021107673)";MÃO FRANCESA;UN;0;0
6623;TUBO CABEÇA AMORTECEDOR CROMADO (021107911);CONJUNTOS E SUBCONJUNTOS;UN;0;0
6624;FLAUTA ARTICULADA CROMADO (021107678);TUBOS;UN;0;0
6625;CALÇO DO EIXO 2MM (021107687) ZINCADO;USINADOS;UN;0;0
6626;"SUPORTE TRAVA FREIO COM REBAIXO #1/4"" (021107689)";CHAPAS;UN;0;0
6639;"CH. REGULAGEM DO ROLETE #1/4"" (021107698)";CHAPAS;UN;0;0
6640;"CH. BATENTE APOIO DO ROLETE #3/16"" (021107700)";CHAPAS;UN;0;0
6641;"ORELHA APOIO DO ROLETE #3/16"" (021107701)";ORELHAS;UN;0;0
6642;"ORELHA DA ART. COM BATENTE #1/4"" (021107702)";ORELHAS;UN;0;0
6643;ORELHA DO GUIA ARTICULADO CH.#3/16'' (021107703);ORELHAS;UN;0;0
6644;ORELHA REG. ARTICULADO #1/4'' (021107704);ORELHAS;UN;0;0
6645;ORELHA DO MANCAL TRAVAMENTO CH.#3/16''(021107705);ORELHAS;UN;0;0
6647;"CHAPA DE REGULAGEM 290MM #3/16"" (021107697)";CHAPAS;UN;0;0
6648;"CHAPA DO CARRINHO #1/4"" (021100685)";CHAPAS;UN;0;0
6650;"DISCO DE REGULAGEM #5/16"" (021100769)";CHAPAS;UN;0;0
6651;"CATRACA DO RAPID FIRE #1/4"" (021100056)";CHAPAS;UN;0;0
6652;"DISCO MAIOR PECK DECK #3/16"" (021101421)";CHAPAS;UN;0;0
6653;CHAPA SENSOR DE VELOCIDADE #2,00 (021102726);CHAPAS;UN;0;0
6654;CHAPA 70X50 #2,00 (021102391);CHAPAS;UN;0;0
6655;"CHAPA DOBRADA 240X51X51 #3/16"" (021102618)";CHAPAS;UN;0;0
6656;SUPORTE DO GARFO LF-480 NOVA (021102402);CHAPAS;UN;0;0
6660;"CATRACA DO RAPID FIRE MAIOR #1/4"" (021102884)";CHAPAS;UN;0;0
6661;"CHAPA DO RELOGIO #3/8"" (021104104)";CHAPAS;UN;0;0
6663;"RELÓGIO DO APOIO DA PERNA #1/4"" (021104221)";CHAPAS;UN;0;0
6664;"DISCO DE REG. DO BRAÇO #1/4"" (021104330)";CHAPAS;UN;0;0
6667;"RELÓGIO DO APOLETE #5/16"" (021106234)";CHAPAS;UN;0;0
6668;"CHAPA DO MOTOR X-4 / ESCADA #1/8"" (021105342)";CHAPAS;UN;0;0
6669;"CHAPA DO CARRINHO LF-R #1/4"" (021105843)";CHAPAS;UN;0;0
6671;"CHAPA RELÓGIO DO BRAÇO #1/4"" (021106014)";CHAPAS;UN;0;0
6672;"CHAPA GUIA SEM BATENTE #1/4"" (021106141)";CHAPAS;UN;0;0
6673;"CHAPA GUIA COM BATENTE #1/4"" (021106140)";CHAPAS;UN;0;0
6675;"DISCO BASE DO BALANCIN LF-R #5/16"" (021106233)";CHAPAS;UN;0;0
6676;"CHAPA SUPORTE DE SILICONE #1/8"" (021106519)";CHAPAS;UN;0;0
6677;"CHAPA RELÓGIO DA PUXADA #1/4"" (021106609)";CHAPAS;UN;0;0
6678;CHAPA SUPORTE DO BOTÃO ESCADA #2MM (021106739);CHAPAS;UN;0;0
6678;CHAPA SUPORTE DO BOTÃO ESCADA #2MM (021106739);CHAPAS;UN;0;0
6680;"ORELHA MENOR DA ELEVAÇÃO #5/16"" (021106718)";CHAPAS;UN;0;0
6681;"ORELHA MAIOR DA ELEVAÇÃO #5/16"" (021106717)";CHAPAS;UN;0;0
6682;"CHAPA BASE SUP. ROLETE DIANTEIRO #1/4"" (021106716)";CHAPAS;UN;0;0
6683;CHAPA SUPORTE DO BOTÃO X-6 #2MM (021106721);CHAPAS;UN;0;0
6684;CHAPA SUPORTE DE SILICONE X-6 #2MM (021106709);CHAPAS;UN;0;0
6685;"CHAPA BASE DO MOTOR X-6 #3/16"" (021106710)";CHAPAS;UN;0;0
6686;"CHAPA SUPORTE DO MOTOR X-6/X-4 GT #3/16"" (021106711)";CHAPAS;UN;0;0
6687;"CHAPA APOIO DO DECK X-6 #1/4""(021106712)";CHAPAS;UN;0;0
6688;"CHAPA BASE SUP. ROLETE TRAS. #1/4"" (021106715)";CHAPAS;UN;0;0
6689;"CHAPA SUPORTE ROLETE DIANTEIRO #1/4"" (021106714)";CHAPAS;UN;0;0
6690;"CHAPA SUPORTE ROLETE TRASEIRO #1/4"" (021106713)";CHAPAS;UN;0;0
6698;"CHAPA EMENDA DA BASE #3/16"" (021107461)";CHAPAS;UN;0;0
6699;"CHAPA DO MOTOR ESTEIRA REAB. #3/16"" (021107418)";CHAPAS;UN;0;0
6700;"ORELHA SUPERIOR DA ELEV. #3/8"" (021107406)";CHAPAS;UN;0;0
6701;ORELHA DOBRADA DA ART. #3/16 (021107407);CHAPAS;UN;0;0
6704;"CHAPA MAIOR DO DECK #1/4"" (021107411)";CHAPAS;UN;0;0
6711;"CHAPA BASE DO MOTOR X-3 GT #3/16"" (021107278)";CHAPAS;UN;0;0
6712;"CHAPA DE FIX. DO EIXO DIANT. X-3 GT #3/16"" (021107302)";CHAPAS;UN;0;0
6717;"CHAPA INTERNA DO PESCOÇO #1/4"" (021107423)";CHAPAS;UN;0;0
6718;"CHAPA EXTERNA DO PESCOÇO #1/4"" (021107422)";CHAPAS;UN;0;0
6719;"CHAPA LATERAL ELEV. REAB. #1/4"" (021107419)";CHAPAS;UN;0;0
6724;"CHAPA DE FIXAÇÃO DO EIXO TRAS. X-3 GT #1/8"" (021107291)";CHAPAS;UN;0;0
6725;"ORELHA INFERIOR DA ELEV. #5/16"" (021107421)";CHAPAS;UN;0;0
6734;"CHAPA BASE DO MOTOR X-4 GT #3/16"" (021106852)";CHAPAS;UN;0;0
6736;"CH. LATERAL CARRINHO AFUNDO #3/16"" (021106938)";CHAPAS;UN;0;0
6737;"CHAPA DISCO DE REG. COM FURO #3/16"" (021107116)";CHAPAS;UN;0;0
6738;"CHAPA DISCO DE REG. SEM FURO #3/16"" (021107117)";CHAPAS;UN;0;0
6742;"LATERAL DO GARFO DE 230MM #1/4"" (021101355)";CHAPAS;UN;0;0
6743;"CHAPA CATRACA MAIOR #1/4"" (021106834)";CHAPAS;UN;0;0
6746;"CH. REGULAGEM DA TRAVA #1/4"" (021106999)";CHAPAS;UN;0;0
6747;ORELHA SUPORTE DO BRAÇO (021107025);ORELHAS;UN;0;0
6748;ORELHA ARTICULADA DO BRAÇO (021107027);ORELHAS;UN;0;0
6753;"GUIA TENSIONADOR CORR. MANCAL #3/16"" (021106653)";CHAPAS;UN;0;0
6754;"CHAPA SUP. MANCAL DO ROLAMENTO #1/4"" (021106667)";CHAPAS;UN;0;0
6756;BUCHA PP DO ROLETE ELEV. PELV. (021107707);USINADOS;UN;0;0
6760;"CHAPA SUPORTE DA BASE #3/16"" (021107708) ";CHAPAS;UN;0;0
6761;"CHAPA SUPORTE DA BASE #3/16"" (021107710) ";CHAPAS;UN;0;0
6762;"CHAPA SUPORTE DA BASE #3/16"" (021107709)";CHAPAS;UN;0;0
6763;ORELHA DO BATENTE FREIO 3/16'' (021107712);ORELHAS;UN;0;0
6764;PONTEIRA PP 38MM (021107713);USINADOS;UN;0;0
6766;QUADRO DO SUPORTE BARRAS MONTADAS (PINTADO);QUADRO PINTADO;UN;0;0
6772;ESTICADOR DA MOLA (SUPINO THOR);CONJUNTOS E SUBCONJUNTOS;UN;0;0
6773;PORCA DA MOLA BATENTE (021107721);USINADOS;UN;0;0
6774;CHAPA 60X40 #1,5 (021102639);CHAPAS;UN;0;0
6776;CHAPA 80X40 #2,00 (021102638);CHAPAS;UN;0;0
6776;CHAPA 80X40 #2,00 (021102638);CHAPAS;UN;0;0
6778;BUCHA CALCO DO PISANTE (021107723);USINADOS;UN;0;0
6779;FLAUTA 1890MM 17 FUROS INOX (021107722) ;TUBOS;UN;0;0
6789;"CHAPA DOBRADA 150X100X50 #3/16"" (021102617)";CHAPAS;UN;0;0
6798;"MÃO FRANCESA DA PLATAFORMA #3/16"" (021107746) ";MÃO FRANCESA;UN;0;0
6799;"CHAPA TRAVA DE SEGURANCA #3/16"" (021107747) ";CHAPAS;UN;0;0
6802;"GANCHO DA TRAVA #1/4"" (021107748)";CHAPAS;UN;0;0
6804;"CHAPA APOIO DE OMBRO #3/16"" (021107749)  ";CHAPAS;UN;0;0
6805;"REFORCO DO APOIO DE OMBRO #3/16"" (021107750)   ";CHAPAS;UN;0;0
6809;"ORELHA DO BATENTE #1/4"" (021107759)";ORELHAS;UN;0;0
6810;EIXO DO BRAÇO 698MM (021107751) ;USINADOS;UN;0;0
6811;BUCHA 50MM (021107765) ;USINADOS;UN;0;0
6812;ORELHA DOBRADA DA CONEXAO CH.3/16'' (021107766) ;ORELHAS;UN;0;0
6827;EIXO 185MM (021107771);USINADOS;UN;0;0
6828;EIXO COM REBAIXO 245mm (021107773);USINADOS;UN;0;0
6829;"CH. PISANTE DOBRADO #3/16"" (021107776)";CHAPAS;UN;0;0
6830;FLAUTA 805MM INOX (021107785) ;TUBOS;UN;0;0
6833;MANCAL 135MM (021107797);USINADOS;UN;0;0
6834;MANCAL 180MM (021107798);USINADOS;UN;0;0
6837;EIXO 770MM (021107800);USINADOS;UN;0;0
6838;"CHAPA DO ENGATE #3/16"" (021107801) ";CHAPAS;UN;0;0
6845;BUCHA PP 50MM (021107804) ;USINADOS;UN;0;0
6850;"MÃO FRANCESA DO ANILHEIRO #3/16"" (021107806) ";MÃO FRANCESA;UN;0;0
6852;CHAPA REFORÇO DO FIRMA PÉ #1,5 (021105105);CHAPAS;UN;0;0
6853;"CHAPA DE APOIO #3/16"" (021107809) ";CHAPAS;UN;0;0
6859;EIXO 264MM (021107758);USINADOS;UN;0;0
6864;EIXO DA ROLDANA ABDUTOR 140mm (021107817);USINADOS;UN;0;0
6866;BUCHA DA ARTICULAÇÃO ABD. MENOR (021107788);USINADOS;UN;0;0
6867;BUCHA CONEXAO ADUTOR EM PÉ (021107754);USINADOS;UN;0;0
6868;EIXO COM REBAIXO DA EXCENTRICA (021107782);USINADOS;UN;0;0
6869;EIXO APOIO DO BRAÇO DE PESO (021107781);USINADOS;UN;0;0
6870;"CH. PISANTE ABDUTOR EM PÉ #3/16"" (021107778)";CHAPAS;UN;0;0
6871;"EXCENTRICA DA ARTICULAÇÃO CH.#3/16"" (021107795) ";CHAPAS;UN;0;0
6872;ORELHA DOBRADA DO BRAÇO CH.3/16'' (021107770) ;ORELHAS;UN;0;0
6873;"REFORÇO DO ANILHEIRO #3/16"" (021107818)";CHAPAS;UN;0;0
6874;"CH. EXCENTRICA DO BRAÇO DE PESO #3/16"" (021107780)";CHAPAS;UN;0;0
6885;CH. REF. PISANTE DE BORRACHA 199x15x#2,00 (021107610);CHAPAS;UN;0;0
6887;"ORELHA DE APOIO #1/4"" (021107825)";ORELHAS;UN;0;0
6888;BUCHA DO PÉ NIVELADOR (021107829) ;USINADOS;UN;0;0
6889;FLAUTA 400MM INOX (021107830);TUBOS;UN;0;0
6891;FLAUTA 270MM INOX (021107832);TUBOS;UN;0;0
6892;FLAUTA 400MM 7 FUROS INOX (021107833) ;TUBOS;UN;0;0
6894;FLAUTA 520MM INOX COM GUIA (4 FUROS) (021107848) ;TUBOS;UN;0;0
6897;EIXO DO GUIA DE 1665mm (021107845);USINADOS;UN;0;0
6898;"CH. TOPO DO GUIA COM ENCAIXE #5/16"" (021107850)";CHAPAS;UN;0;0
6899;"CH. BASE GUIA DO CARRINHO #5/16"" (021107849)";CHAPAS;UN;0;0
6900;"CH. BASE DO CARRINHO COM ENCAIXE #1/4"" (021107851)";CHAPAS;UN;0;0
6902;"CH. REGUA DE REGULAGEM #1/4"" (021107854)";CHAPAS;UN;0;0
6903;"MÃO FRANCESA DE REFORÇO #1/4"" (021107853)";MÃO FRANCESA;UN;0;0
6904;"ORELHA BATENTE CARRINHO 1/4"" (021107855)";ORELHAS;UN;0;0
